source_dataset,local_student_id,year_level,academic_avg_20,semester1_avg_20,semester2_avg_20,course_grade_mean_20,course_grade_std_20,course_grade_min_20,course_grade_max_20,course_count,failed_course_count_est,failed_course_rate,strong_course_rate,low_performance_rate,performance_consistency_index,academic_risk_score,missing_raw_values_count,missing_core_features_before_imputation,was_imputed
ensia_performance_prediction,ENSI_0163,Y2,12.839,12.929,12.996,13.805,2.169,12.114,18.004,0,0,0.0,0.496,0.002,0.783,0.208,86,10,True
ensia_performance_prediction,ENSI_0164,Y2,14.0,15.0,14.0,13.993,2.131,11.938,18.162,0,0,0.002,0.512,0.0,0.787,0.176,83,7,True
ensia_performance_prediction,ENSI_0165,Y1,12.773,10.042,12.137,13.764,2.331,12.126,18.002,0,0,0.003,0.503,0.0,0.767,0.211,86,10,True
ensia_performance_prediction,ENSI_0166,Unknown,11.0,11.0,11.0,14.333,2.021,12.0,15.5,3,0,0.0,0.667,0.0,0.798,0.258,77,0,False
ensia_performance_prediction,ENSI_0167,Y1,13.041,10.075,11.975,13.685,2.214,12.011,17.794,0,0,0.001,0.496,0.023,0.779,0.206,86,10,True
ensia_performance_prediction,ENSI_0168,Y4,10.0,9.0,11.0,14.409,2.719,8.0,18.0,11,1,0.091,0.727,0.0,0.728,0.311,66,0,False
ensia_performance_prediction,ENSI_0169,Y2,17.0,17.0,17.0,15.833,1.642,12.0,18.0,12,0,0.0,0.917,0.0,0.836,0.091,70,0,False
ensia_performance_prediction,ENSI_0170,Y1,13.14,10.036,12.067,13.779,2.313,11.815,18.078,0,0,0.008,0.486,0.002,0.769,0.202,85,10,True
ensia_performance_prediction,ENSI_0171,Y2,14.0,15.0,13.0,15.125,1.625,12.0,18.0,12,0,0.0,0.833,0.0,0.837,0.173,70,0,False
ensia_performance_prediction,ENSI_0172,Y1,13.041,9.974,11.794,13.925,2.269,11.951,18.053,0,0,0.002,0.489,0.0,0.773,0.203,86,10,True
ensia_performance_prediction,ENSI_0173,Y2,15.0,15.0,15.0,14.682,2.327,12.0,18.0,11,0,0.0,0.636,0.0,0.767,0.149,71,0,False
ensia_performance_prediction,ENSI_0174,Y1,12.957,10.129,11.904,13.65,2.211,11.869,17.903,0,0,0.0,0.5,0.015,0.779,0.207,85,10,True
ensia_performance_prediction,ENSI_0175,Y2,16.0,16.0,16.0,15.542,1.982,12.0,18.0,12,0,0.0,0.833,0.0,0.802,0.12,71,0,False
ensia_performance_prediction,ENSI_0176,Y2,11.0,12.0,11.0,12.958,2.848,8.0,18.0,12,1,0.083,0.25,0.0,0.715,0.283,70,0,False
ensia_performance_prediction,ENSI_0177,Y2,11.0,12.0,10.0,11.875,2.773,8.0,15.5,12,3,0.25,0.25,0.0,0.723,0.324,71,0,False
ensia_performance_prediction,ENSI_0178,Y2,15.542,16.0,15.0,15.542,1.982,12.0,18.0,12,0,0.0,0.833,0.0,0.802,0.133,72,0,False
ensia_performance_prediction,ENSI_0179,Y2,12.542,13.025,13.067,12.542,2.116,8.0,15.5,12,1,0.083,0.25,0.0,0.788,0.237,74,2,True
ensia_performance_prediction,ENSI_0180,Unknown,13.0,13.0,12.0,13.591,2.319,8.13,18.136,0,0,0.036,0.522,0.0,0.768,0.213,80,7,True
ensia_performance_prediction,ENSI_0181,Y1,13.124,10.018,11.733,13.732,2.202,11.797,18.086,0,0,0.0,0.505,0.007,0.78,0.201,86,10,True
ensia_performance_prediction,ENSI_0182,Y2,14.0,14.0,14.0,13.958,2.158,12.0,18.0,12,0,0.0,0.5,0.0,0.784,0.176,70,0,False
ensia_performance_prediction,ENSI_0183,Y2,13.0,14.0,13.0,14.625,1.583,12.0,15.5,12,0,0.0,0.75,0.0,0.842,0.2,70,0,False
ensia_performance_prediction,ENSI_0184,Y2,15.0,15.0,15.0,13.667,2.167,12.0,18.0,12,0,0.0,0.417,0.0,0.783,0.148,71,0,False
ensia_performance_prediction,ENSI_0185,Y2,10.0,11.0,9.0,12.5,2.663,8.0,15.5,12,2,0.167,0.333,0.0,0.734,0.33,71,0,False
ensia_performance_prediction,ENSI_0186,Y2,16.0,16.0,17.0,13.642,2.143,11.992,18.017,0,0,0.009,0.501,0.008,0.786,0.124,83,7,True
ensia_performance_prediction,ENSI_0187,Unknown,12.389,12.0,11.0,13.624,2.361,8.234,18.297,0,0,0.033,0.514,0.0,0.764,0.229,82,8,True
ensia_performance_prediction,ENSI_0188,Y2,14.0,14.0,14.0,15.125,1.625,12.0,18.0,12,0,0.0,0.833,0.0,0.837,0.173,71,0,False
ensia_performance_prediction,ENSI_0189,Y2,12.0,12.0,11.0,13.542,2.958,8.0,18.0,12,1,0.083,0.417,0.0,0.704,0.256,71,0,False
ensia_performance_prediction,ENSI_0190,Y2,10.0,10.0,9.0,13.545,2.515,8.0,15.5,11,1,0.091,0.545,0.0,0.749,0.31,71,0,False
ensia_performance_prediction,ENSI_0191,Y2,15.0,15.0,15.0,15.417,1.294,12.0,18.0,12,0,0.0,0.917,0.0,0.871,0.144,71,0,False
ensia_performance_prediction,ENSI_0192,Y1,13.02,10.008,11.978,13.772,2.315,12.098,18.121,0,0,0.004,0.513,0.002,0.768,0.205,86,10,True
ensia_performance_prediction,ENSI_0193,Y1,13.087,10.056,11.991,13.821,2.144,12.211,17.932,0,0,0.006,0.524,0.01,0.786,0.204,86,10,True
ensia_performance_prediction,ENSI_0194,Y1,13.084,9.927,12.015,13.752,2.306,12.171,18.003,0,0,0.0,0.491,0.0,0.769,0.202,86,10,True
ensia_performance_prediction,ENSI_0195,Y1,13.037,9.964,12.207,13.75,2.295,12.092,18.075,0,0,0.001,0.491,0.004,0.77,0.204,85,10,True
ensia_performance_prediction,ENSI_0196,Unknown,12.0,11.0,12.0,12.365,1.895,8.0,15.5,26,2,0.077,0.192,0.0,0.81,0.249,54,0,False
ensia_performance_prediction,ENSI_0197,Unknown,14.0,14.0,14.0,16.0,2.035,12.0,18.0,8,0,0.0,0.875,0.0,0.796,0.175,71,0,False
ensia_performance_prediction,ENSI_0198,Unknown,11.0,11.0,12.0,13.435,2.251,8.146,17.992,0,0,0.037,0.538,0.0,0.775,0.268,83,7,True
ensia_performance_prediction,ENSI_0199,Y1,13.045,9.96,12.037,13.638,2.252,12.159,18.186,0,0,0.0,0.517,0.0,0.775,0.203,86,10,True
ensia_performance_prediction,ENSI_0200,Y2,14.0,15.0,14.0,13.75,1.828,12.0,15.5,12,0,0.0,0.5,0.0,0.817,0.174,71,0,False
