source_dataset,local_student_id,year_level,academic_avg_20,semester1_avg_20,semester2_avg_20,course_grade_mean_20,course_grade_std_20,course_grade_min_20,course_grade_max_20,course_count,failed_course_count_est,failed_course_rate,strong_course_rate,low_performance_rate,performance_consistency_index,academic_risk_score,missing_raw_values_count,missing_core_features_before_imputation,was_imputed,at_risk_label,cluster,pca1,pca2
final_students_scores,FINA_0247,Y1,12.471,14.347,11.953,14.708,2.074,11.983,18.057,0,0,0.0,0.688,0.0,0.793,0.217,33,10,True,0,0,-0.8349066726966041,0.23964516573956435
final_students_scores,FINA_0248,Y2,13.0,14.0,13.0,14.75,2.231,12.0,18.0,12,0,0.0,0.667,0.0,0.777,0.204,18,0,False,0,0,-0.907492081504552,0.08882245517240775
final_students_scores,FINA_0249,Y2,16.0,16.0,17.0,17.375,1.131,15.5,18.0,12,0,0.0,1.0,0.0,0.887,0.116,18,0,False,0,0,-2.1732918704565884,0.5563072077958807
final_students_scores,FINA_0250,Y1,12.448,14.595,12.119,14.609,2.063,12.116,17.958,0,0,0.0,0.697,0.0,0.794,0.218,33,10,True,0,0,-0.8424730290090231,0.2466582745798145
final_students_scores,FINA_0251,Y2,11.0,13.0,10.0,13.958,2.158,12.0,18.0,12,0,0.0,0.5,0.0,0.784,0.258,18,0,False,0,0,-0.21920317723488542,0.3352825710731509
final_students_scores,FINA_0252,Y1,12.578,14.494,11.932,14.808,2.023,11.981,17.993,0,0,0.0,0.696,0.006,0.798,0.215,33,10,True,0,0,-0.859026786213275,0.2649328793054444
final_students_scores,FINA_0253,Y2,14.0,14.0,14.0,15.333,1.826,12.0,18.0,12,0,0.0,0.833,0.0,0.817,0.174,18,0,False,0,0,-1.4139571676434324,0.2557683251016419
final_students_scores,FINA_0254,Y1,12.702,14.684,12.172,14.602,1.969,11.819,18.098,0,0,0.015,0.71,0.0,0.803,0.214,33,10,True,0,0,-0.8866794779187508,0.28290786009433166
final_students_scores,FINA_0255,Y3,10.0,12.0,9.0,12.633,2.496,8.0,15.5,15,2,0.133,0.333,0.0,0.75,0.321,15,0,False,0,0,0.6513225747097305,0.17171268921891206
final_students_scores,FINA_0256,Y2,13.0,14.0,12.0,15.25,2.231,12.0,18.0,12,0,0.0,0.75,0.0,0.777,0.204,18,0,False,0,0,-1.0282310297605497,0.07006543274735069
final_students_scores,FINA_0257,Y2,11.0,13.0,10.0,13.708,2.463,8.0,15.5,12,1,0.083,0.583,0.0,0.754,0.281,18,0,False,0,0,-0.08060235627565134,0.07895086531352458
final_students_scores,FINA_0258,Y2,12.0,13.0,11.0,14.625,1.583,12.0,15.5,12,0,0.0,0.75,0.0,0.842,0.228,18,0,False,0,0,-0.8617254599821105,0.611366642253319
final_students_scores,FINA_0259,Y1,12.514,14.597,12.061,14.588,2.119,11.951,17.995,0,0,0.0,0.678,0.001,0.788,0.217,33,10,True,0,0,-0.820646528774887,0.20317300837724359
final_students_scores,FINA_0260,Y3,13.0,15.5,13.0,14.433,2.219,12.0,18.0,15,0,0.0,0.6,0.0,0.778,0.204,15,0,False,0,0,-0.8107983091272128,0.11108151115108986
final_students_scores,FINA_0261,Y1,12.408,14.576,12.109,14.455,2.084,11.677,17.99,0,0,0.0,0.702,0.009,0.792,0.221,33,10,True,0,0,-0.8142445991049602,0.23463910728377402
final_students_scores,FINA_0262,Y1,12.536,14.462,11.913,14.589,1.996,12.111,18.06,0,0,0.0,0.7,0.0,0.8,0.215,33,10,True,0,0,-0.8731227012736864,0.28152828156875703
final_students_scores,FINA_0263,Y1,12.545,14.456,12.015,14.682,2.098,11.983,17.977,0,0,0.013,0.705,0.0,0.79,0.219,33,10,True,0,0,-0.8358418154069694,0.2049118354550897
final_students_scores,FINA_0264,Y3,10.0,12.0,10.0,12.467,1.232,12.0,15.5,15,0,0.0,0.133,0.0,0.877,0.281,15,0,False,0,0,0.4566715186175006,1.1585523523703245
final_students_scores,FINA_0265,Y1,12.525,14.573,11.934,14.642,1.983,11.948,17.931,0,0,0.01,0.71,0.0,0.802,0.218,33,10,True,0,0,-0.8584687754982924,0.29146340920469854
final_students_scores,FINA_0266,Y2,11.0,13.0,9.0,13.083,2.883,8.0,15.5,12,2,0.167,0.5,0.0,0.712,0.304,18,0,False,0,0,0.3107515747072363,-0.22564504539968272
final_students_scores,FINA_0267,Y2,13.0,15.0,12.0,15.208,2.8,8.0,18.0,12,1,0.083,0.833,0.0,0.72,0.227,18,0,False,0,0,-0.8688348654581453,-0.3784480908592451
final_students_scores,FINA_0268,Y2,12.0,14.0,11.0,14.458,2.35,12.0,18.0,12,0,0.0,0.583,0.0,0.765,0.232,18,0,False,0,0,-0.547747078803059,0.10210767673044058
final_students_scores,FINA_0269,Y1,12.497,14.469,11.947,14.644,2.019,11.9,17.978,0,0,0.008,0.703,0.015,0.798,0.221,33,10,True,0,0,-0.8041888667504269,0.26755068741322213
final_students_scores,FINA_0270,Y1,12.488,14.401,12.002,14.657,2.008,12.036,17.991,0,0,0.0,0.701,0.0,0.799,0.217,33,10,True,0,0,-0.8609229059477808,0.2781871453677489
final_students_scores,FINA_0271,Y2,14.0,15.0,13.0,15.625,1.494,12.0,18.0,12,0,0.0,0.917,0.0,0.851,0.172,18,0,False,0,0,-1.5682078107375463,0.47825451077759223
final_students_scores,FINA_0272,Y1,12.633,14.544,11.803,14.55,2.024,12.023,18.098,0,0,0.005,0.703,0.0,0.798,0.214,33,10,True,0,0,-0.8828914424569565,0.25752280480978784
final_students_scores,FINA_0273,Y1,12.633,14.473,12.094,14.752,2.067,12.276,17.755,0,0,0.007,0.708,0.003,0.793,0.215,33,10,True,0,0,-0.8728760522444203,0.2202283646973775
final_students_scores,FINA_0274,Y1,12.398,14.654,12.095,14.503,2.123,12.059,18.162,0,0,0.0,0.678,0.0,0.788,0.22,33,10,True,0,0,-0.7970362715584779,0.21239205895237714
final_students_scores,FINA_0275,Y1,12.6,14.608,11.856,14.721,1.982,11.993,17.841,0,0,0.018,0.686,0.005,0.802,0.219,33,10,True,0,0,-0.8045894829001202,0.2886356728525219
ensia_performance_prediction,ENSI_0001,Y1,13.118,9.944,11.823,13.725,2.28,12.028,17.94,0,0,0.001,0.5,0.0,0.772,0.201,86,10,True,0,0,-0.6847238493326993,0.08128433028595
ensia_performance_prediction,ENSI_0002,Y1,13.005,9.886,11.934,13.709,2.315,12.024,18.124,0,0,0.005,0.499,0.0,0.768,0.205,86,10,True,0,0,-0.6438043235018845,0.060815142304134824
ensia_performance_prediction,ENSI_0003,Y4,12.383,11.949,13.174,13.515,2.703,8.09,17.999,0,0,0.09,0.41,0.004,0.73,0.246,86,10,True,0,0,-0.09246522774546077,-0.1647314686322711
ensia_performance_prediction,ENSI_0004,Y2,12.0,12.0,12.0,13.667,4.303,4.0,18.0,12,2,0.167,0.583,0.083,0.57,0.296,70,0,False,0,1,0.3078652536803987,-1.3326815448371245
ensia_performance_prediction,ENSI_0005,Y1,13.047,9.951,12.071,13.623,2.194,12.049,18.022,0,0,0.0,0.481,0.019,0.781,0.205,86,10,True,0,0,-0.6031662377660925,0.1554698859608566
ensia_performance_prediction,ENSI_0006,Y1,12.969,10.051,12.014,13.747,2.397,11.87,18.037,0,0,0.008,0.509,0.001,0.76,0.207,86,10,True,0,0,-0.6328146314689446,0.0036179724427337027
ensia_performance_prediction,ENSI_0007,Y1,13.096,9.947,11.968,13.696,2.289,12.02,17.969,0,0,0.004,0.508,0.0,0.771,0.202,86,10,True,0,0,-0.6833427327136004,0.07312322069166916
ensia_performance_prediction,ENSI_0008,Y2,13.201,11.0,12.937,13.659,2.156,12.093,17.981,0,0,0.0,0.493,0.003,0.784,0.198,84,9,True,0,0,-0.7003130471931277,0.16173052778881186
ensia_performance_prediction,ENSI_0009,Y1,12.938,10.05,12.026,13.492,2.231,12.124,18.15,0,0,0.01,0.498,0.003,0.777,0.208,85,10,True,0,0,-0.6140844111645064,0.12880846029079804
ensia_performance_prediction,ENSI_0010,Y1,13.086,10.093,11.968,13.857,2.256,11.948,18.142,0,0,0.0,0.494,0.0,0.774,0.201,86,10,True,0,0,-0.6748929647618469,0.09955016494337533
ensia_performance_prediction,ENSI_0011,Y1,13.241,10.135,11.958,13.861,2.311,12.17,18.296,0,0,0.013,0.496,0.021,0.769,0.204,85,10,True,0,0,-0.616309313319539,0.04758150393102758
ensia_performance_prediction,ENSI_0012,Y1,12.862,10.123,11.978,13.607,2.402,11.97,18.193,0,0,0.0,0.507,0.011,0.76,0.21,86,10,True,0,0,-0.6002704528722123,0.01512745851930791
ensia_performance_prediction,ENSI_0013,Y2,12.0,12.0,13.0,13.458,1.802,12.0,15.5,12,0,0.0,0.417,0.0,0.82,0.229,70,0,False,0,0,-0.3574354869692835,0.5302968964868213
ensia_performance_prediction,ENSI_0014,Y1,12.926,9.986,12.022,13.599,2.265,12.017,18.11,0,0,0.002,0.5,0.001,0.774,0.207,86,10,True,0,0,-0.6364188810096755,0.11059055485890068
ensia_performance_prediction,ENSI_0015,Y1,12.98,9.89,12.007,13.707,2.208,12.103,18.075,0,0,0.004,0.481,0.001,0.779,0.205,86,10,True,0,0,-0.6223261907688026,0.14530949741768354
ensia_performance_prediction,ENSI_0016,Unknown,12.0,12.0,12.0,14.147,2.662,8.0,18.0,34,1,0.029,0.5,0.0,0.734,0.241,46,0,False,0,0,-0.31776341324498725,-0.1079287290467844
ensia_performance_prediction,ENSI_0017,Y1,13.037,15.0,11.972,13.918,2.275,11.808,17.84,0,0,0.0,0.504,0.0,0.772,0.203,85,9,True,0,0,-0.6748690215737786,0.08712948046953334
ensia_performance_prediction,ENSI_0018,Y1,12.898,9.962,12.15,13.581,2.242,12.0,18.042,0,0,0.004,0.496,0.0,0.776,0.208,85,10,True,0,0,-0.6231938841715344,0.1273307011094116
ensia_performance_prediction,ENSI_0019,Y2,13.0,13.0,13.0,14.25,2.105,12.0,18.0,12,0,0.0,0.583,0.0,0.789,0.203,71,0,False,0,0,-0.7974759619742681,0.19295083845373495
ensia_performance_prediction,ENSI_0020,Y2,11.0,12.0,10.0,13.542,2.958,8.0,18.0,12,1,0.083,0.417,0.0,0.704,0.283,70,0,False,0,0,0.2052557153764764,-0.23888980784645036
ensia_performance_prediction,ENSI_0021,Unknown,14.0,15.0,14.0,14.682,2.271,12.0,18.0,22,0,0.0,0.636,0.0,0.773,0.176,58,0,False,0,0,-1.0876250135703447,-0.012359642544024567
ensia_performance_prediction,ENSI_0022,Y4,13.0,12.0,14.0,15.329,2.154,12.0,18.0,38,0,0.0,0.763,0.0,0.785,0.203,38,0,False,0,0,-1.0562386726097954,0.12380157807400662
ensia_performance_prediction,ENSI_0023,Y2,14.0,15.0,14.0,15.542,1.982,12.0,18.0,12,0,0.0,0.833,0.0,0.802,0.175,71,0,False,0,0,-1.3994690590893557,0.1492694171510313
ensia_performance_prediction,ENSI_0024,Y2,11.0,12.0,10.0,12.417,3.509,8.0,15.5,12,4,0.333,0.5,0.0,0.649,0.348,71,0,False,0,1,0.8258714267823095,-0.722685484647227
ensia_performance_prediction,ENSI_0025,Unknown,12.0,12.0,12.0,13.63,1.967,12.0,18.0,23,0,0.0,0.435,0.0,0.803,0.23,57,0,False,0,0,-0.367591332836201,0.4054945103295285
ensia_performance_prediction,ENSI_0026,Y2,14.0,15.0,13.0,13.864,2.521,8.0,15.5,11,1,0.091,0.636,0.0,0.748,0.2,72,0,False,0,0,-0.8129383842932438,-0.21698920002734148
ensia_performance_prediction,ENSI_0027,Y2,9.0,9.0,10.0,13.785,2.146,11.947,17.88,0,0,0.0,0.495,0.0,0.785,0.313,80,7,True,0,0,0.24098290245673723,0.5026942930101129
ensia_performance_prediction,ENSI_0028,Y2,10.0,12.0,9.0,11.833,3.627,4.0,15.5,12,3,0.25,0.333,0.083,0.637,0.368,71,0,False,0,1,1.2922393641269256,-0.6657768735111869
ensia_performance_prediction,ENSI_0029,Y2,10.0,10.0,11.0,13.635,2.054,11.92,18.059,0,0,0.0,0.513,0.0,0.795,0.285,83,7,True,0,0,-0.02121242028618616,0.49008860389244363
ensia_performance_prediction,ENSI_0030,Unknown,13.0,13.0,11.0,13.763,2.227,7.91,17.815,0,0,0.038,0.522,0.0,0.777,0.213,80,7,True,0,0,-0.5928984630026981,0.11017354058184334
ensia_performance_prediction,ENSI_0031,Unknown,14.0,14.0,14.0,12.783,2.891,8.0,18.0,23,4,0.174,0.391,0.0,0.711,0.223,57,0,False,0,0,-0.19180912949309123,-0.44902168471279735
ensia_performance_prediction,ENSI_0032,Y2,13.167,11.0,12.0,13.167,1.723,12.0,15.5,12,0,0.0,0.333,0.0,0.828,0.197,72,0,False,0,0,-0.5058558765598673,0.5133753725822452
ensia_performance_prediction,ENSI_0033,Y2,13.417,13.0,11.0,13.417,2.439,8.0,15.5,12,1,0.083,0.5,0.0,0.756,0.214,71,0,False,0,0,-0.5112424864586355,-0.08054915766608364
ensia_performance_prediction,ENSI_0034,Y2,10.0,12.0,11.0,12.792,1.924,12.0,18.0,12,0,0.0,0.167,0.0,0.808,0.285,67,0,False,0,0,0.47209640574694667,0.6608125150712759
ensia_performance_prediction,ENSI_0035,Y1,12.995,10.092,12.06,13.809,2.234,11.713,17.929,0,0,0.01,0.492,0.0,0.777,0.206,86,10,True,0,0,-0.6259927175322598,0.12562780005127935
ensia_performance_prediction,ENSI_0036,Unknown,12.0,13.0,12.0,13.698,2.238,7.891,17.907,0,0,0.038,0.518,0.0,0.776,0.241,80,7,True,0,0,-0.3580005271040923,0.18367600054066147
ensia_performance_prediction,ENSI_0037,Y1,13.137,9.936,11.974,13.692,2.2,11.982,18.062,0,0,0.011,0.499,0.012,0.78,0.204,86,10,True,0,0,-0.6373252601581261,0.13378337396305612
ensia_performance_prediction,ENSI_0038,Y2,12.75,11.0,10.0,12.75,4.153,8.0,18.0,12,4,0.333,0.417,0.0,0.585,0.303,72,0,False,0,1,0.608102862231213,-1.297899090754926
ensia_performance_prediction,ENSI_0039,Y1,12.992,10.014,11.763,13.76,2.195,11.929,17.846,0,0,0.0,0.485,0.0,0.781,0.204,85,10,True,0,0,-0.6446509980406112,0.1590012186401711
ensia_performance_prediction,ENSI_0040,Y2,12.0,12.0,12.0,13.75,1.828,12.0,15.5,12,0,0.0,0.5,0.0,0.817,0.229,71,0,False,0,0,-0.4758638415204846,0.4901863387454342
ensia_performance_prediction,ENSI_0041,Y1,12.983,9.643,12.084,13.698,2.263,12.081,18.128,0,0,0.007,0.503,0.002,0.774,0.206,85,10,True,0,0,-0.6397373437872929,0.10366979318792811
ensia_performance_prediction,ENSI_0042,Y2,14.0,15.0,13.0,13.75,1.828,12.0,15.5,12,0,0.0,0.5,0.0,0.817,0.174,71,0,False,0,0,-0.929546688495875,0.3310224030238587
ensia_performance_prediction,ENSI_0043,Unknown,14.0,14.0,14.0,15.562,2.374,12.0,18.0,24,0,0.0,0.75,0.0,0.763,0.177,56,0,False,0,0,-1.2428221126108134,-0.10903198227412428
ensia_performance_prediction,ENSI_0044,Y1,12.993,10.06,12.151,13.549,2.263,12.163,18.21,0,0,0.01,0.505,0.0,0.774,0.207,86,10,True,0,0,-0.6393656532584107,0.10174956814114973
ensia_performance_prediction,ENSI_0045,Unknown,13.0,13.0,13.0,14.432,2.362,8.0,18.0,22,1,0.045,0.682,0.0,0.764,0.216,57,0,False,0,0,-0.7926003791149313,-0.02025901518261432
ensia_performance_prediction,ENSI_0046,Unknown,14.0,14.0,14.0,14.682,2.271,12.0,18.0,22,0,0.0,0.636,0.0,0.773,0.176,57,0,False,0,0,-1.0876250135703447,-0.012359642544024567
ensia_performance_prediction,ENSI_0047,Y2,13.0,13.0,13.0,13.958,2.158,12.0,18.0,12,0,0.0,0.5,0.0,0.784,0.203,71,0,False,0,0,-0.6728860242102758,0.1761186353515754
ensia_performance_prediction,ENSI_0048,Y2,10.0,12.0,9.0,13.0,3.09,8.0,18.0,12,2,0.167,0.417,0.0,0.691,0.332,71,0,False,0,0,0.6759736723995531,-0.2766464180126283
ensia_performance_prediction,ENSI_0049,Y4,12.0,12.0,12.0,13.564,2.753,7.968,18.024,0,0,0.093,0.416,0.0,0.725,0.257,76,7,True,0,0,-0.011574080951376622,-0.1720089727081356
ensia_performance_prediction,ENSI_0050,Unknown,13.308,12.963,11.72,13.308,2.32,8.0,15.5,26,2,0.077,0.462,0.0,0.768,0.215,60,2,True,0,0,-0.45854104778708565,0.02377475642138311
ensia_performance_prediction,ENSI_0051,Unknown,12.0,11.0,14.0,12.909,2.308,8.0,15.5,22,2,0.091,0.364,0.0,0.769,0.254,58,0,False,0,0,0.01730979232849298,0.15284951065841518
ensia_performance_prediction,ENSI_0052,Y1,13.14,9.941,12.246,13.737,2.232,12.201,17.969,0,0,0.014,0.479,0.002,0.777,0.204,85,10,True,0,0,-0.6217175161470276,0.11602678841164578
ensia_performance_prediction,ENSI_0053,Y2,14.0,14.0,13.0,13.771,2.1,12.1,18.124,0,0,0.003,0.497,0.0,0.79,0.176,83,7,True,0,0,-0.8924184906444051,0.13896376148980666
ensia_performance_prediction,ENSI_0054,Y1,13.189,10.076,11.851,13.664,2.259,11.709,17.945,0,0,0.003,0.507,0.001,0.774,0.2,86,10,True,0,0,-0.7035457195024349,0.08777695992593412
ensia_performance_prediction,ENSI_0055,Y4,13.0,14.0,12.0,13.537,2.663,7.91,17.838,0,0,0.093,0.424,0.006,0.734,0.23,78,7,True,0,0,-0.24264317671227123,-0.18943550613940016
ensia_performance_prediction,ENSI_0056,Y1,12.772,10.142,11.902,13.723,2.191,11.873,17.986,0,0,0.001,0.512,0.007,0.781,0.211,85,10,True,0,0,-0.614181489371427,0.17002853283470618
ensia_performance_prediction,ENSI_0057,Y1,13.136,10.045,12.173,13.656,2.4,12.08,18.311,0,0,0.0,0.499,0.0,0.76,0.201,86,10,True,0,0,-0.6786898783902995,-0.004839149168135938
ensia_performance_prediction,ENSI_0058,Y1,12.985,9.971,12.053,13.782,2.219,12.207,17.852,0,0,0.005,0.482,0.003,0.778,0.206,86,10,True,0,0,-0.6144819830266144,0.13743215334401954
ensia_performance_prediction,ENSI_0059,Y1,13.121,9.985,12.067,13.67,2.243,12.002,18.021,0,0,0.0,0.513,0.003,0.776,0.201,86,10,True,0,0,-0.7027497605485707,0.1068495748391862
ensia_performance_prediction,ENSI_0060,Y2,14.0,13.0,15.0,13.042,6.118,4.0,18.0,12,4,0.333,0.667,0.25,0.388,0.316,71,0,False,0,1,0.7880786231321066,-2.853008263749824
ensia_performance_prediction,ENSI_0061,Unknown,12.0,12.0,13.0,11.609,1.965,8.0,15.5,23,4,0.174,0.087,0.0,0.803,0.273,60,0,False,0,0,0.6185643919488691,0.4323405770389178
ensia_performance_prediction,ENSI_0062,Y4,13.0,13.0,13.0,13.474,1.751,12.0,15.5,38,0,0.0,0.421,0.0,0.825,0.201,39,0,False,0,0,-0.5954142144742848,0.48526581694977633
ensia_performance_prediction,ENSI_0063,Y2,13.0,13.0,12.0,14.0,2.449,8.0,15.5,12,1,0.083,0.667,0.0,0.755,0.226,71,0,False,0,0,-0.6572490355322049,-0.09207823594965335
ensia_performance_prediction,ENSI_0064,Unknown,11.0,12.0,10.0,13.019,2.105,8.0,18.0,26,1,0.038,0.308,0.0,0.79,0.268,54,0,False,0,0,0.16207464169508176,0.4102309421797507
ensia_performance_prediction,ENSI_0065,Y1,12.762,9.857,11.806,13.783,2.272,11.931,18.013,0,0,0.0,0.475,0.0,0.773,0.21,86,10,True,0,0,-0.5727229466997679,0.12253484281940483
ensia_performance_prediction,ENSI_0066,Y1,12.654,9.983,12.082,13.68,2.282,11.918,17.98,0,0,0.0,0.502,0.004,0.772,0.214,86,10,True,0,0,-0.5751245209570075,0.118032566566485
ensia_performance_prediction,ENSI_0067,Y2,13.0,14.0,12.0,14.458,2.35,12.0,18.0,12,0,0.0,0.583,0.0,0.765,0.204,70,0,False,0,0,-0.7760560723058009,0.02239132455413371
ensia_performance_prediction,ENSI_0068,Y2,13.0,16.0,10.0,13.958,2.158,12.0,18.0,12,0,0.0,0.5,0.0,0.784,0.203,71,0,False,0,0,-0.6728860242102758,0.1761186353515754
ensia_performance_prediction,ENSI_0069,Y1,12.996,10.08,11.967,13.736,2.238,12.134,17.985,0,0,0.0,0.5,0.018,0.776,0.206,86,10,True,0,0,-0.6187124371725422,0.11957599354594264
ensia_performance_prediction,ENSI_0070,Y1,12.723,10.13,12.143,13.752,2.322,11.964,18.093,0,0,0.0,0.505,0.0,0.768,0.212,86,10,True,0,0,-0.6009433830048289,0.08351895028438777
ensia_performance_prediction,ENSI_0071,Y4,10.0,10.0,11.0,13.55,2.796,8.116,17.794,0,0,0.09,0.422,0.007,0.72,0.313,77,7,True,0,0,0.44908796186040995,-0.04869935600180041
ensia_performance_prediction,ENSI_0072,Y2,12.0,13.0,11.0,11.875,2.773,8.0,15.5,12,3,0.25,0.25,0.0,0.723,0.296,71,0,False,0,0,0.6650703472554503,-0.1954136819833382
ensia_performance_prediction,ENSI_0073,Y4,12.0,10.0,13.0,11.355,4.266,4.0,18.0,38,13,0.342,0.263,0.132,0.573,0.347,38,0,False,0,1,1.3816310260538724,-1.290915381332949
ensia_performance_prediction,ENSI_0074,Y2,13.917,12.936,12.949,13.917,2.721,8.0,18.0,12,1,0.083,0.583,0.0,0.728,0.202,73,2,True,0,0,-0.7187001101610478,-0.33792648186963037
ensia_performance_prediction,ENSI_0075,Y2,12.0,13.0,12.0,14.75,3.434,8.0,18.0,12,1,0.083,0.583,0.0,0.657,0.258,70,0,False,0,0,-0.21952645317283212,-0.6898526189355915
ensia_performance_prediction,ENSI_0076,Y1,12.97,9.951,12.122,13.713,2.336,11.856,17.765,0,0,0.001,0.516,0.0,0.766,0.205,85,10,True,0,0,-0.6700105690260935,0.04672076554069581
ensia_performance_prediction,ENSI_0077,Y2,14.0,14.0,14.0,14.25,2.105,12.0,18.0,12,0,0.0,0.583,0.0,0.789,0.176,71,0,False,0,0,-1.0228498154469166,0.11350325490846629
ensia_performance_prediction,ENSI_0078,Y2,12.801,12.0,12.0,13.709,2.135,11.999,17.895,0,0,0.0,0.514,0.0,0.786,0.209,83,8,True,0,0,-0.6481022961034754,0.20316907751179047
ensia_performance_prediction,ENSI_0079,Y2,15.0,15.0,15.0,15.042,2.061,12.0,18.0,12,0,0.0,0.75,0.0,0.794,0.148,71,0,False,0,0,-1.497942381093215,0.03163609518727318
ensia_performance_prediction,ENSI_0080,Y1,13.147,6.0,12.011,13.764,2.222,11.983,18.058,0,0,0.001,0.496,0.0,0.778,0.2,85,9,True,0,0,-0.6906990593852649,0.12253305109081634
ensia_performance_prediction,ENSI_0081,Unknown,13.0,13.0,13.0,14.696,1.717,12.0,18.0,23,0,0.0,0.739,0.0,0.828,0.201,57,0,False,0,0,-1.0603149954731454,0.434755097673719
ensia_performance_prediction,ENSI_0082,Y1,12.976,10.09,12.015,13.775,2.26,12.001,17.978,0,0,0.0,0.491,0.0,0.774,0.204,86,10,True,0,0,-0.6456497283082543,0.1089754268582519
ensia_performance_prediction,ENSI_0083,Y1,12.747,10.02,12.018,13.627,2.295,11.871,17.979,0,0,0.009,0.481,0.0,0.771,0.213,85,10,True,0,0,-0.5506178232255438,0.105555414781932
ensia_performance_prediction,ENSI_0084,Unknown,15.0,15.0,15.0,15.864,1.677,12.0,18.0,22,0,0.0,0.909,0.0,0.832,0.146,58,0,False,0,0,-1.7643752750611923,0.2656445446358481
ensia_performance_prediction,ENSI_0085,Y2,13.0,14.0,13.0,14.773,1.928,12.0,18.0,11,0,0.0,0.727,0.0,0.807,0.202,71,0,False,0,0,-1.0237494660266804,0.28826097775431225
ensia_performance_prediction,ENSI_0086,Y2,13.0,14.0,12.0,14.333,1.723,12.0,15.5,12,0,0.0,0.667,0.0,0.828,0.201,71,0,False,0,0,-0.9555775945763765,0.451026249656901
ensia_performance_prediction,ENSI_0087,Y2,13.0,13.0,13.0,8.958,4.148,4.0,15.5,12,6,0.5,0.083,0.333,0.585,0.388,71,0,False,0,1,2.360916267252349,-1.2912841027867064
ensia_performance_prediction,ENSI_0088,Y2,9.0,11.0,8.0,11.0,1.809,8.0,12.0,12,3,0.25,0.0,0.0,0.819,0.374,71,0,False,0,1,1.6221190199211801,0.7819329483790698
ensia_performance_prediction,ENSI_0089,Unknown,10.0,11.0,9.0,11.205,2.534,8.0,15.5,22,7,0.318,0.136,0.0,0.747,0.367,58,0,False,0,1,1.4512979342485595,0.13988211106267337
ensia_performance_prediction,ENSI_0090,Y1,12.857,10.0,11.975,13.637,2.234,11.704,18.117,0,0,0.001,0.497,0.002,0.777,0.208,84,9,True,0,0,-0.6212348136901569,0.13819749097243
ensia_performance_prediction,ENSI_0091,Y2,9.0,8.0,9.0,13.802,2.131,12.117,17.75,0,0,0.0,0.512,0.0,0.787,0.313,80,7,True,0,0,0.2147128425529133,0.5130881834471928
ensia_performance_prediction,ENSI_0092,Y2,12.0,13.0,11.0,12.833,2.27,8.0,15.5,12,1,0.083,0.333,0.0,0.773,0.252,71,0,False,0,0,0.037191280952693674,0.19070185700676212
ensia_performance_prediction,ENSI_0093,Unknown,13.0,13.0,13.0,15.016,1.982,12.0,18.0,32,0,0.0,0.75,0.0,0.802,0.202,47,0,False,0,0,-1.0533562573607094,0.24747402312135697
ensia_performance_prediction,ENSI_0094,Unknown,12.0,12.0,11.0,13.5,2.591,8.0,18.0,22,2,0.091,0.5,0.0,0.741,0.256,58,0,False,0,0,-0.15309169917155926,-0.07664701322237596
ensia_performance_prediction,ENSI_0095,Y1,13.163,10.022,12.253,13.659,2.266,11.736,17.941,0,0,0.001,0.481,0.016,0.773,0.202,86,10,True,0,0,-0.6271647582870216,0.08909839937651907
ensia_performance_prediction,ENSI_0096,Y4,13.0,13.0,13.0,13.408,2.708,8.112,18.112,0,0,0.091,0.418,0.009,0.729,0.23,77,7,True,0,0,-0.22769273394048486,-0.2230564102874726
ensia_performance_prediction,ENSI_0097,Unknown,13.0,13.0,12.0,13.673,2.731,4.0,18.0,26,1,0.038,0.538,0.038,0.727,0.222,53,0,False,0,0,-0.469711776136037,-0.2483827256036149
ensia_performance_prediction,ENSI_0098,Y1,13.113,10.108,12.004,13.867,2.273,12.041,17.873,0,0,0.005,0.495,0.0,0.773,0.202,86,10,True,0,0,-0.6664234964531877,0.08870540513140981
ensia_performance_prediction,ENSI_0099,Unknown,12.0,13.0,12.0,13.404,2.462,8.0,18.0,26,2,0.077,0.462,0.0,0.754,0.252,54,0,False,0,0,-0.1480265010117995,0.02849497059705654
ensia_performance_prediction,ENSI_0100,Y1,12.932,10.181,12.057,13.468,2.263,12.067,18.171,0,0,0.017,0.513,0.008,0.774,0.211,85,10,True,0,0,-0.598953711427435,0.10256275103627238
ensia_performance_prediction,ENSI_0101,Unknown,16.0,15.0,15.0,16.022,1.986,12.0,18.0,23,0,0.0,0.87,0.0,0.801,0.12,57,0,False,0,0,-1.9062050947350977,-0.02537392788956722
ensia_performance_prediction,ENSI_0102,Y2,10.833,13.051,12.97,10.833,4.677,4.0,15.5,12,4,0.333,0.333,0.25,0.532,0.396,74,2,True,0,1,1.8606245980950806,-1.5024286517223064
ensia_performance_prediction,ENSI_0103,Y1,12.751,10.039,12.076,13.857,2.187,12.137,17.804,0,0,0.008,0.493,0.01,0.781,0.214,85,10,True,0,0,-0.5540015216528896,0.17398003758809166
ensia_performance_prediction,ENSI_0104,Y2,14.0,14.0,14.0,15.208,1.01,12.0,15.5,12,0,0.0,0.917,0.0,0.899,0.17,71,0,False,0,0,-1.6110475900744807,0.8193735385767947
ensia_performance_prediction,ENSI_0105,Y2,10.0,9.0,13.128,12.792,2.792,8.0,15.5,12,2,0.167,0.417,0.0,0.721,0.331,71,1,True,0,0,0.6499325953214925,-0.06337983348036724
