behavior_student_id,source_dataset,age,gender_female_binary,academic_level_num,study_hours_daily,self_study_hours_daily,online_classes_hours_daily,social_media_hours_daily,gaming_hours_daily,sleep_hours,screen_time_hours_daily,exercise_minutes_daily,caffeine_intake_daily,part_time_job_binary,internet_quality_score,mental_health_score,focus_score,burnout_score,productivity_score,stress_score,assignment_punctuality_score,attendance_engagement_score,motivation_score,satisfaction_score,study_planning_score,extra_academic_work_binary,total_learning_hours_daily,distraction_hours_daily,sleep_balance_score,wellbeing_score,discipline_score,engagement_score,distraction_risk_score,behavioral_risk_score,observed_behavior_feature_count
B0239,Copy of 2024-2025-Ensia Performance prediction.xlsx,16.0,0.0,2.0,14.0,3.2703916732686746,0.019842315553725287,2.8651317782331063,6.024700511982323,5.0,8.144026584829167,5.0,2.859351660617482,0.0,3.0,4.624134551377,3.0,5.0,2.8678262654266313,2.0,4.0,5.0,3.0,2.0,3.0,1.0,16.0,8.88983229021543,6.25,5.31844709298195,3.8499999999999996,6.71111111111111,8.71467552827639,4.865356976396735,8
B0240,Copy of 2024-2025-Ensia Performance prediction.xlsx,19.957594417537123,1.0,2.0,2.5714285714285716,3.9834900162569613,1.0229895923539185,4.12443643100532,0.07090488738700844,5.0,11.451879885607497,35.0,2.2718886615683296,0.0,4.0,1.0,5.0,5.0,9.886531067046075,3.0,5.0,5.0,4.0,3.0,5.0,1.0,7.066413383862492,4.1953413183923285,6.25,3.8000000000000003,5.0,6.404343131322775,6.963799283996745,4.499864038168492,8
B0241,Copy of 2024-2025-Ensia Performance prediction.xlsx,16.0,1.0,1.0,14.0,0.0,1.0069929777028095,2.1578886838672506,0.0754334856665771,5.0,9.144947764207258,5.0,8.0,0.0,2.0,3.1042201589723386,3.0,5.0,7.010030516762041,1.0,5.0,5.0,1.0,2.0,5.0,1.0,14.503496488851404,2.2333221695338277,6.25,5.036477055640319,4.7,6.311111111111111,4.72330754855279,3.7121059926683246,8
B0242,Copy of 2024-2025-Ensia Performance prediction.xlsx,20.902766202197373,0.0,1.0,2.5714285714285716,3.0110729413810637,0.012305225108991555,7.957686718517305,0.0,5.0,10.131412510025976,35.0,7.757927292392252,0.0,2.0,7.632599896235045,3.0,5.0,1.8734507072225928,2.0,3.0,5.0,4.0,3.0,3.0,1.0,5.5886541253641315,7.957686718517305,6.25,6.371409963682265,3.5,5.81323942792343,9.345402542229971,5.071617789471956,7
B0243,Copy of 2024-2025-Ensia Performance prediction.xlsx,19.911576034055173,1.0,1.0,14.0,2.1836547190687594,0.9032012895037083,1.0068847658270996,1.0391431730745226,8.0,11.679582950550994,5.0,0.1884728176950576,0.0,3.0,7.12907580697446,5.0,5.0,1.0937826307305083,4.0,5.0,5.0,4.0,2.0,2.0,0.0,16.0,2.0460279389016223,9.25,6.295176532441061,4.25,4.9111111111111105,5.427715271026548,4.040598080246541,8
B0244,Copy of 2024-2025-Ensia Performance prediction.xlsx,20.176572710587063,0.0,2.0,14.0,5.853415991197198,0.09702381996118441,1.2049972030324223,0.11234472582956379,8.0,12.064856418337008,5.0,0.0,0.0,3.0,3.0574164331136404,5.0,5.0,5.991111714558575,2.0,3.0,5.0,2.0,1.0,4.0,0.0,16.0,1.317341928861986,9.25,5.370095751589774,4.05,4.511111111111111,4.988006446646489,4.388195108406912,7
B0245,Copy of 2024-2025-Ensia Performance prediction.xlsx,18.340188927357904,0.0,2.0,4.857142857142857,2.037678290799123,1.0774900531656693,3.726985985002462,0.03203933104850633,5.0,7.263600177928389,35.0,0.0,0.0,3.0,9.948564523005826,2.0,4.0,4.914780493393137,4.0,5.0,5.0,3.0,3.0,3.0,1.0,7.433566174524815,3.7590253160509683,6.25,6.881997583052039,4.05,6.351204247587703,5.240469046347689,3.5377169247743847,8
B0246,Copy of 2024-2025-Ensia Performance prediction.xlsx,17.919761753389064,0.0,1.0,2.5714285714285716,4.154146648863455,0.8272332443903498,4.166162660542566,0.0,5.0,3.142735167375607,35.0,4.776401189518241,0.0,3.0,6.668685615454044,4.0,5.0,5.189722210001016,3.0,4.0,5.0,4.0,3.0,4.0,0.0,7.139191842487202,4.166162660542566,6.25,5.784039965408915,4.25,4.4334545147726585,4.172200384532127,3.9994744778171922,8
B0247,Copy of 2024-2025-Ensia Performance prediction.xlsx,17.94777573022598,0.0,2.0,14.0,7.079206495896093,0.9496752321261308,5.948549032912495,1.1063777414706555,5.0,4.829487346845017,5.0,8.0,0.0,3.0,8.684945146203466,5.0,5.0,6.6773569813787645,4.0,5.0,5.0,3.0,2.0,1.0,0.0,16.0,7.0549267743831505,6.25,6.239730801171214,4.0,4.71111111111111,6.901024196402369,4.575559030971451,8
B0248,Copy of 2024-2025-Ensia Performance prediction.xlsx,18.08445655504803,0.0,1.0,2.5714285714285716,4.029966613937867,1.0120366817999036,0.3148389976242909,0.0,5.0,7.003325332600597,5.0,0.0,0.0,4.0,2.9192619238937336,5.0,5.0,3.094566456713075,2.0,5.0,5.0,2.0,2.0,3.0,1.0,7.107413526266391,0.3148389976242909,6.25,4.721741673362807,4.5,5.354076521617667,2.5705710257517502,3.587601124024679,8
B0249,Copy of 2024-2025-Ensia Performance prediction.xlsx,20.513078990702322,1.0,2.0,4.857142857142857,2.158232440086537,0.0,3.828531098436372,0.8571969799498249,5.0,10.183094237667772,35.0,3.1482833615147077,0.0,3.0,4.772071074762383,5.0,5.0,3.903860214263974,3.0,5.0,5.0,4.0,2.0,2.0,1.0,7.015375297229394,4.685728078386196,6.25,5.1202248761668345,4.25,6.383927896669535,6.908660804678904,4.395115764152291,8
B0250,Copy of 2024-2025-Ensia Performance prediction.xlsx,16.013549445466047,1.0,1.0,2.5714285714285716,0.0,0.08242215500615659,1.8560884956010701,0.0,5.0,9.014904116628257,5.0,1.8787373989384575,1.0,3.0,6.932375736698552,4.0,5.0,4.14247535207833,4.0,5.0,5.0,1.0,3.0,3.0,0.0,2.61263964893165,1.8560884956010701,6.25,5.626331507844493,4.35,1.3561669706837711,4.397034410576889,4.8323174076199304,8
B0251,Copy of 2024-2025-Ensia Performance prediction.xlsx,20.15658370551407,1.0,2.0,3.7142857142857144,4.107149777298214,0.9913510428042625,4.798613808057881,2.0499440617527256,8.0,12.314438496820356,5.0,0.8535551497773449,0.0,4.0,4.1836054555582525,3.0,5.0,3.1842537019246353,3.0,4.0,5.0,4.0,3.0,2.0,0.0,8.317111012986059,6.848557869810606,9.25,5.514261909445389,3.5999999999999996,4.237955516305535,9.136418402357954,5.630337148679489,8
B0252,Copy of 2024-2025-Ensia Performance prediction.xlsx,20.248644274266823,1.0,2.0,3.7142857142857144,0.8966121619064418,1.0218637196488904,2.2948036623600196,2.096980073038511,5.0,8.099193982988133,35.0,0.0,0.0,2.0,3.9446819995359355,1.0,5.0,9.602912429132987,2.0,4.0,5.0,5.0,2.0,2.0,1.0,5.121829736016602,4.391783735398531,6.25,5.080638699837578,3.3,5.826509672184418,5.993569129211609,4.697573254305524,8
B0253,Copy of 2024-2025-Ensia Performance prediction.xlsx,19.055391365845995,0.0,2.0,14.0,1.7106371901123483,0.0,6.081748519001619,0.04952002884063125,8.0,17.188751274252898,35.0,0.08716048488753457,0.0,4.0,1.9391255618807128,5.0,5.0,9.963084500847827,5.0,5.0,5.0,1.0,3.0,1.0,1.0,15.710637190112347,6.13126854784225,9.25,4.228693946658249,4.0,6.977777777777778,8.598451410881687,5.036560224278503,8
B0254,Copy of 2024-2025-Ensia Performance prediction.xlsx,19.14911373928283,0.0,2.0,2.5714285714285716,4.080804305917605,1.7422456640687352,3.177156693882621,0.07802013683681033,8.0,5.205918118738769,5.0,0.8502656509750119,0.0,2.0,4.939286065236345,2.0,5.0,8.010150972719657,2.0,5.0,5.0,2.0,1.0,3.0,1.0,7.523355709380543,3.255176830719431,9.25,6.028750122832721,4.05,5.5204533948633285,4.176688662619163,3.735433780089142,8
B0255,Copy of 2024-2025-Ensia Performance prediction.xlsx,18.097855639305465,0.0,2.0,2.5714285714285716,1.2171302051531443,0.7348579273660405,1.0935922230299122,0.09757511968227241,5.0,5.7325917670501525,35.0,1.955298084690447,0.0,3.0,6.205329713998036,3.0,5.0,6.588698114578213,3.0,4.0,5.0,3.0,3.0,3.0,1.0,4.155987740264736,1.1911673427121847,6.25,5.621865399899312,3.8499999999999996,5.040172873883672,2.8042394293841895,3.7144570189053354,8
B0256,Copy of 2024-2025-Ensia Performance prediction.xlsx,20.166223746486345,1.0,2.0,3.7142857142857144,0.0,3.076245726450793,4.010189813460242,0.0,5.0,8.01253107165371,5.0,0.0,0.0,3.0,5.262055223082326,5.0,5.0,7.039728952666781,5.0,3.0,5.0,2.0,2.0,3.0,1.0,5.252408577511111,4.010189813460242,6.25,4.791719328078814,3.8,4.612074542115556,5.678486050646418,4.809087078709071,7
B0257,Copy of 2024-2025-Ensia Performance prediction.xlsx,17.833472053553514,1.0,1.0,4.857142857142857,6.150618104220972,1.0345159017261527,4.012441165338458,0.0,5.0,4.916681575316405,5.0,8.0,0.0,2.0,6.085489800048254,3.0,5.0,6.907886222751163,3.0,4.0,5.0,3.0,2.0,2.0,0.0,11.525018912226905,4.012441165338458,6.25,5.579921430016889,3.5999999999999996,4.71111111111111,4.648224732442645,4.370301976327817,8
B0258,Copy of 2024-2025-Ensia Performance prediction.xlsx,18.032887414275724,1.0,2.0,2.5714285714285716,4.25484812812743,0.05672587694245087,2.933843902452061,0.12015132318535411,5.0,5.261683265396586,35.0,1.6180870886625465,1.0,3.0,4.027675393489,3.0,5.0,1.7896724061883433,2.0,4.0,5.0,5.0,3.0,4.0,1.0,6.854639638027228,3.053995225637415,6.25,5.10968638772115,4.1,6.519633632988668,4.044390841026924,3.708283385693219,8
B0259,Copy of 2024-2025-Ensia Performance prediction.xlsx,18.07747101464563,1.0,2.0,2.5714285714285716,0.7078446977022729,1.0173894394833214,1.9474458730243467,0.3870372856614527,8.0,6.116128563891767,35.0,0.054368068717738235,0.0,3.0,5.046512666507483,5.0,5.0,6.886528403217343,5.0,5.0,5.0,4.0,2.0,3.0,1.0,3.7879679888725053,2.3344831586857993,9.25,5.316279433277619,4.5,5.09296497332678,3.789571890311605,3.779267899262921,8
B0260,Copy of 2024-2025-Ensia Performance prediction.xlsx,19.07519131347679,1.0,2.0,14.0,3.259224416402584,3.0277469176587455,3.765656195458301,0.04005762217530673,8.0,13.952816745078161,35.0,8.0,0.0,5.0,6.289323462619977,5.0,5.0,7.856380813657909,2.0,5.0,5.0,4.0,3.0,3.0,1.0,16.0,3.805713817633608,9.25,6.501263211916991,4.5,7.5777777777777775,6.854285363225205,3.5687479327867595,8
B0261,Copy of 2024-2025-Ensia Performance prediction.xlsx,18.18304789679927,0.0,2.0,14.0,2.1173059309052036,2.1253098622366013,1.1800430712703949,0.0,5.0,15.678650813745692,35.0,8.0,1.0,4.0,2.096495615442889,5.0,5.0,4.900419403520656,3.0,3.0,5.0,5.0,3.0,4.0,1.0,16.0,1.1800430712703949,6.25,4.183773465405011,4.05,7.777777777777778,4.885032303452796,3.901681591797251,8
B0262,Copy of 2024-2025-Ensia Performance prediction.xlsx,19.071944633178557,0.0,2.0,2.5714285714285716,2.0119235755842135,0.05749623158756059,3.698232392119768,0.10270447115114167,5.0,9.599668735649503,35.0,3.8642842983601695,0.0,4.0,1.308467880678013,5.0,5.0,6.032293004274813,4.0,5.0,5.0,4.0,3.0,4.0,0.0,4.612100262806566,3.80093686327091,6.25,3.6579637582373046,4.75,3.422617882900404,6.050592226003017,5.159604458304461,8
B0263,Copy of 2024-2025-Ensia Performance prediction.xlsx,17.815675278928975,0.0,1.0,2.5714285714285716,1.7467819301889964,4.134605842169255,2.82382058169423,0.9983258035708035,5.0,12.077800241206976,35.0,2.108854110508217,0.0,4.0,4.915087419739302,5.0,5.0,5.171169068516785,3.0,4.0,5.0,5.0,3.0,3.0,1.0,6.385513422702195,3.8221463852650337,6.25,5.170280596908756,4.15,6.331983146858656,6.866609788948775,4.422572481449903,7
B0264,Copy of 2024-2025-Ensia Performance prediction.xlsx,16.095195702170745,0.0,2.0,4.857142857142857,1.9611056192120795,4.022172694991557,4.334853066817319,0.0007088597063424333,5.0,9.820200914410783,5.0,2.066149756778382,0.0,4.0,5.729394629652236,5.0,5.0,6.9864222632944255,3.0,4.0,5.0,3.0,2.0,3.0,0.0,8.829334823850715,4.335561926523661,6.25,5.455288120378283,4.15,4.242845040651397,6.52507174969634,4.773970241147751,8
B0265,Copy of 2024-2025-Ensia Performance prediction.xlsx,19.85783358417035,0.0,2.0,2.5714285714285716,2.8667104668183936,0.0,3.0226625914590444,0.16138316014800294,5.0,8.166992209776113,35.0,0.3233901973898162,0.0,3.0,8.864438986849441,4.0,5.0,10.0,3.0,5.0,5.0,3.0,2.0,3.0,1.0,5.438139038246965,3.1840457516070475,6.25,6.552553645397304,4.35,5.553033393076564,5.1103650502973235,3.6835668206859986,8
B0266,Copy of 2024-2025-Ensia Performance prediction.xlsx,16.0,0.0,2.0,14.0,1.3431545920096943,0.025113464303624097,5.029575486125289,0.0,8.0,7.588078785367925,35.0,7.44756298842788,0.0,3.0,6.885969298755684,5.0,5.0,6.81754272474833,3.0,5.0,5.0,5.0,3.0,3.0,1.0,15.355711324161506,5.029575486125289,9.25,6.4600892545644895,4.5,7.777777777777778,6.301541209716609,3.392914081615361,8
B0267,Copy of 2024-2025-Ensia Performance prediction.xlsx,19.932624453027767,0.0,2.0,5.857142857142857,0.47219824193469406,1.3918691354748611,4.106069158587797,0.020145776964263968,5.0,3.3993392447146844,35.0,8.0,0.0,3.0,10.0,4.0,5.0,6.026670069700556,3.0,5.0,5.0,4.0,3.0,2.0,0.0,7.025275666814982,4.126214935552061,6.25,6.95,4.1,4.387888044503771,4.2277742832356076,3.7349715596829594,8
B0268,Copy of 2024-2025-Ensia Performance prediction.xlsx,16.0,0.0,1.0,2.5714285714285716,4.019474624947494,0.0,0.7436491133183974,0.0,8.0,9.16642505091468,5.0,7.941123546826436,0.0,3.0,8.149207948918955,5.0,5.0,4.367478228335059,3.0,5.0,5.0,5.0,3.0,1.0,1.0,6.5909031963760665,0.7436491133183974,9.25,6.902222782121634,4.0,5.747472389661538,3.613211851960358,3.295768030938215,8
B0269,Copy of 2024-2025-Ensia Performance prediction.xlsx,20.751476377083144,0.0,1.0,14.0,3.0871716870690165,2.0229627445824745,3.7680377404684995,1.0496982013082248,5.0,6.024864853966148,35.0,1.8364269418214674,0.0,4.0,1.0,2.0,5.0,4.7225411957274375,3.0,5.0,5.0,3.0,2.0,2.0,0.0,16.0,4.817735941776724,6.25,3.8000000000000003,3.8,5.377777777777777,5.621590240987926,4.900953115802538,8
B0270,Copy of 2024-2025-Ensia Performance prediction.xlsx,21.179808147023408,1.0,1.0,3.7142857142857144,3.006892111696438,1.021248927625521,5.925958395009709,0.18009434987154418,5.0,6.421928484205346,5.0,0.0,0.0,4.0,7.1637956576561255,5.0,5.0,4.71587879828356,3.0,4.0,5.0,4.0,3.0,2.0,1.0,7.2318022897949135,6.106052744881254,6.25,5.957328480179644,3.9,5.803832027029077,6.720182386729389,4.381889045871185,8
B0271,Copy of 2024-2025-Ensia Performance prediction.xlsx,19.813974039804783,1.0,1.0,3.7142857142857144,3.2679317807542327,0.4862383761263183,5.849658023975243,0.9435034277184211,5.0,8.237760266574133,5.0,0.0,0.0,2.0,8.973745015016178,3.0,5.0,6.223278816764886,4.0,4.0,5.0,5.0,3.0,3.0,0.0,7.225336683103106,6.793161451693664,6.25,6.340810755255663,3.8499999999999996,4.001245784352354,7.840791177628293,5.017643121742286,8
B0272,Copy of 2024-2025-Ensia Performance prediction.xlsx,16.252771366908195,0.0,1.0,14.0,4.901579628992999,5.820486027967248,1.9875254428474003,0.0,5.0,5.8809207496377525,5.0,0.0,0.0,3.0,1.331183532608392,3.0,5.0,6.038468499262285,3.0,4.0,5.0,4.0,2.0,4.0,0.0,16.0,1.9875254428474003,6.25,3.915914236412937,4.1,4.9111111111111105,3.450950998681468,4.320185700968708,7
B0273,Copy of 2024-2025-Ensia Performance prediction.xlsx,16.0,0.0,1.0,14.0,4.030761033612601,1.0822976976192222,1.0808076106270044,1.9244529255599805,5.0,10.019447717538029,35.0,1.7623674323665846,0.0,2.0,6.932387358816713,3.0,5.0,6.89507407293766,5.0,3.0,5.0,5.0,4.0,2.0,0.0,16.0,3.005260536186985,6.25,5.376335575585849,3.25,5.777777777777778,5.593761307986249,4.541095209876363,7
B0274,Copy of 2024-2025-Ensia Performance prediction.xlsx,19.206375756109924,0.0,1.0,14.0,0.0,2.1078787669635446,4.231191658099099,0.9782674793533598,8.0,7.50757322874519,35.0,0.03966297886350094,0.0,4.0,7.688199043858447,1.0,5.0,9.802939243102598,5.0,5.0,5.0,2.0,2.0,3.0,0.0,15.053939383481772,5.209459137452458,9.25,6.2408696653504565,3.9,5.177777777777778,6.409618762671073,4.3756993466181875,7
B0275,Copy of 2024-2025-Ensia Performance prediction.xlsx,19.995424442974908,1.0,1.0,2.5714285714285716,4.791347886505435,1.212554862067442,3.1349854924720604,0.005995659384754794,5.0,8.266783411397098,35.0,0.129836040461384,0.0,3.0,5.962161565020014,1.0,5.0,5.99372213257361,3.0,3.0,5.0,4.0,3.0,3.0,0.0,7.9690538889677285,3.140981151856815,6.25,5.5367565477570055,3.1999999999999997,4.765399333364869,5.1113303343583105,4.645455785921259,8
B0276,Copy of 2024-2025-Ensia Performance prediction.xlsx,19.72367363973851,1.0,2.0,2.5714285714285716,2.9032994417117983,0.057128538670058134,2.834527356643234,2.010690747880592,5.0,7.925807444889621,5.0,7.94353220786468,0.0,3.0,1.0,5.0,5.0,8.023301594202948,2.0,3.0,5.0,5.0,1.0,3.0,0.0,5.503292282475399,4.845218104523826,6.25,4.05,3.8,3.3124280241012705,6.275849393356076,5.505855342313701,8
B0277,Copy of Final_students_data_scores.xlsx,16.05349907571592,0.0,1.0,2.5714285714285716,0.9941457013683244,0.00018903800066596426,5.937596549921745,0.1682702905487302,5.0,7.250723217976388,35.0,2.9496880362435407,0.0,3.0,6.727843084732308,5.0,5.0,5.024164759619732,2.0,5.0,5.0,4.0,3.0,3.0,1.0,3.565668791797229,6.105866840470475,6.25,6.054745079656308,4.5,5.004045294496669,6.9963078696783185,4.38164211989852,8
B0278,Copy of Final_students_data_scores.xlsx,18.87950150626196,1.0,3.0,14.0,3.756629397913741,0.0,5.041319024646219,0.0,5.0,9.885128003454376,35.0,2.956573981358758,0.0,2.0,1.5558737981137,3.0,3.0,3.8013793621731176,3.0,4.0,5.0,3.0,2.0,1.0,0.0,16.0,5.041319024646219,6.25,4.3945558293397955,3.3499999999999996,5.377777777777777,7.0760319363027895,5.266196790829315,8
B0279,Copy of Final_students_data_scores.xlsx,18.24971922336659,0.0,1.0,2.5714285714285716,3.765068518982474,2.084508012719707,2.729459393871055,0.020470886649356226,5.0,5.075019915928483,35.0,0.0,0.0,4.0,6.711834964480032,5.0,5.0,7.246914500411769,5.0,5.0,5.0,3.0,3.0,3.0,1.0,7.378751096770899,2.7499302805204113,6.25,5.299142237568011,4.5,6.329278216486137,3.754121015699803,3.466468028533013,8
B0280,Copy of Final_students_data_scores.xlsx,16.01862240469964,0.0,3.0,2.5714285714285716,4.083610840299957,2.951206433467903,1.0479988665032094,0.07391650445738746,5.0,7.829940385289775,5.0,1.8587937711714968,1.0,4.0,8.138108835123122,5.0,5.0,8.018468460945,4.0,3.0,5.0,5.0,3.0,2.0,1.0,8.13064262846248,1.121915370960597,6.25,6.0483380922930925,3.55,6.363368162496103,3.451416656650373,3.5375106958506395,8
B0281,Copy of Final_students_data_scores.xlsx,16.189854496251808,1.0,3.0,2.5714285714285716,3.6777073298641456,1.2619685082077228,0.9063538996888187,0.0,5.0,8.091321821220236,35.0,0.0,0.0,4.0,1.0028585546029876,2.0,5.0,7.122612231115153,2.0,3.0,5.0,4.0,3.0,4.0,1.0,6.880120155396579,0.9063538996888187,6.25,4.051000494111046,3.5999999999999996,6.329825839936409,3.3768726985066926,4.106461566409258,8
B0282,Copy of Final_students_data_scores.xlsx,17.010869768408696,1.0,2.0,2.5714285714285716,3.028973730625503,0.9440191604857828,1.76348438623771,9.079574113046943,5.0,10.714689129940759,5.0,0.0,0.0,4.0,4.122685719267215,5.0,5.0,7.999478916739273,4.0,3.0,5.0,5.0,3.0,3.0,0.0,6.072411882296967,10.843058499284654,6.25,4.642940001743526,3.8,3.5400758640298977,9.571563043313587,6.094989794297865,8
B0283,Copy of Final_students_data_scores.xlsx,20.331758834386612,1.0,1.0,4.857142857142857,1.3134345329001982,0.04066315796560347,0.9139353877309486,0.0,5.0,9.188081622411412,5.0,0.19684216198194504,0.0,3.0,6.013049884508981,5.0,5.0,6.809960834772277,4.0,5.0,5.0,4.0,3.0,2.0,1.0,6.190908969025857,0.9139353877309486,6.25,5.304567459578144,4.25,5.387474698721454,3.748145414935349,3.79879744118003,8
B0284,Copy of Final_students_data_scores.xlsx,20.282591492539545,1.0,1.0,14.0,3.2486102291233543,0.8156485108291539,6.912562082540011,0.13554865488880455,5.0,11.786986648762085,5.0,1.6331878048107236,0.0,2.0,7.115681757256753,5.0,5.0,9.173121027490504,3.0,5.0,5.0,5.0,3.0,4.0,0.0,16.0,7.048110737428815,6.25,5.940488615039864,4.75,5.111111111111111,9.215078602658973,4.8438452883750065,8
B0285,Copy of Final_students_data_scores.xlsx,18.959919379412597,1.0,1.0,4.857142857142857,2.039588282592149,0.10512251284286028,1.1713983482600028,0.0013207702342953836,5.0,6.2020360066049145,35.0,0.8980691367329439,0.0,3.0,2.8349903496291113,4.0,5.0,5.078632242154788,1.0,5.0,5.0,2.0,1.0,4.0,1.0,6.9492923961564355,1.1727191184942982,6.25,4.942246622370189,4.6,5.957494736240352,2.946884674405695,3.4246734978302795,8
B0286,Copy of Final_students_data_scores.xlsx,16.156412748168105,1.0,2.0,2.5714285714285716,1.9653586463037664,0.0,4.822958661625628,2.9443276780139596,4.0,2.8928487316347153,35.0,2.537519228952642,0.0,2.0,3.1155886340013716,5.0,5.0,6.968354765795595,2.0,4.0,5.0,5.0,3.0,4.0,1.0,4.536787217732338,7.767286339639588,4.75,4.4904560219004805,4.4,5.592492664870713,6.789747665274596,4.692176943530827,8
B0287,Copy of Final_students_data_scores.xlsx,16.103898769078118,1.0,1.0,14.0,6.194062263043983,0.18965771496961953,2.8685495274589723,0.0,5.0,9.801934714050295,5.0,0.995034887962935,0.0,3.0,1.201482594845577,2.0,5.0,9.075649674975631,4.0,4.0,5.0,4.0,3.0,3.0,0.0,16.0,2.8685495274589723,6.25,3.620518908195952,3.6999999999999997,4.9111111111111105,5.418723716944328,5.060747478999519,8
B0288,Copy of Final_students_data_scores.xlsx,16.220335347545074,0.0,2.0,14.0,1.8319111422121104,2.9446082680371326,3.03917452478784,3.0755089748864997,8.0,10.404364484937144,35.0,5.298609206775329,0.0,2.0,1.2473009955553112,4.0,5.0,1.1426126486174948,1.0,4.0,5.0,2.0,2.0,3.0,1.0,16.0,6.1146834996743396,9.25,4.98655534844436,4.0,7.177777777777778,8.054134119734803,4.623122480955948,8
B0289,Copy of Final_students_data_scores.xlsx,19.84465742816522,1.0,1.0,2.5714285714285716,0.0,0.0,2.779354582770763,0.0,8.0,6.044358895558177,5.0,0.0,0.0,3.0,5.40797487631193,3.0,1.0,6.115166629730566,2.0,4.0,5.0,3.0,2.0,2.0,1.0,2.5714285714285716,2.779354582770763,9.25,6.992791206709175,3.5999999999999996,3.7396825396825397,4.099302235597465,4.05206756196598,8
B0290,Copy of Final_students_data_scores.xlsx,20.110447100273728,1.0,1.0,4.857142857142857,1.8006055087070663,1.016964928396316,0.890324706399448,0.9300508306668122,5.0,5.919231885119684,5.0,0.09877790718599176,0.0,3.0,2.049457833126469,1.0,5.0,6.701475515318033,2.0,5.0,5.0,3.0,3.0,3.0,1.0,7.166230830048081,1.8203755370662602,6.25,4.417310241594264,3.9,5.577603443130343,3.33835894783959,4.054995803699033,8
B0291,Copy of Final_students_data_scores.xlsx,19.17039525785939,1.0,1.0,14.0,0.86326576910684,0.011176557617972479,0.7229892222522544,0.9793205551946497,5.0,3.19006881903004,5.0,0.0,0.0,3.0,5.055498300728186,2.0,3.0,1.0,2.0,3.0,5.0,4.0,3.0,3.0,0.0,14.868854047915827,1.702309777446904,6.25,5.869424405254865,3.3499999999999996,4.9111111111111105,2.3400886060951915,3.756417052169561,8
